"seq","datelastmodified","institutioncode","collectioncode","catalognumber","basisofrecord","kingdom","phylum","class","ordem","family","genus","species","subspecies","scientificname","scientificnameauthor","identifiedby","yearidentified","monthidentified","dayidentified","typestatus","collector","collectornumber","fieldnumber","yearcollected","monthcollected","daycollected","julianday","timeofday","continentocean","country","stateprovince","county","locality","longitude","latitude","coordinateprecision","boundingbox","minimumelevation","maximumelevation","minimumdepth","maximumdepth","sex","preparationtype","individualcount","previouscatalognumber","relationshiptype","relatedcatalogitem","notes","barcode","geoflag"
454,2019-07-01 18:01:23,"UEFS","HUEFS","62234","S","Plantae","Pteridophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"França, F.","PCD5895",NA,1997,"02","27",NA,NA,NA,"Brasil","Bahia","Lençóis","Chapadinha.",-41.3899993896484,-12.563099861145,47385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grotões com Mata Atlântica.","HUEFS0062234","auto"
455,2019-07-01 18:01:23,"UEFS","HUEFS","146746","S","Plantae","Pteridophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Cordeiro, J.","2341",NA,2006,"08","31",NA,NA,NA,"Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito.",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0146746","auto"
456,2019-07-01 18:01:23,"UEFS","HUEFS","174602","S","Plantae","Pteridophyta","Polypodiopsida","Polypodiales","Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Cervi, A.C.","9049",NA,2007,"10","02",NA,NA,NA,"Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito.",-48.5092010498047,-25.5200004577637,24916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta.","HUEFS0174602","auto"
457,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3281921","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"* SCHNEM","SCHNEM 1354",NA,1945,"11","10",NA,NA,"South America","Brazil",NA,NA,"Pareci Novo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3282618","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"John H. Redfield","Redfield 2102",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"J.St. Cartharires.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3284681","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"J. Eugenio Leite","Leite 3451",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"Campos do Jordão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3160524","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C.D. Adams",1987,NA,NA,NA,"H.W. Schott","Schott 48",NA,1821,"12",NA,NA,NA,"South America","Brazil",NA,NA,"Fernando.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3281737","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","D.C. Adams",1987,NA,NA,NA,"PORTO","PORTO 3041",NA,1937,NA,NA,NA,NA,"South America","Brazil","São Paulo",NA,"Campos de Jordão.",-45.591389,-22.739444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3285447","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Albano Schmalz","Schmalz 29",NA,1901,"07","13",NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3282863","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C. Christonseu",NA,NA,NA,NA,"Per Dusén","Dusén 14737",NA,1914,"07","16",NA,NA,"South America","Brazil","Paraná",NA,"Tacarehy in silvada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3283738","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Albano Schmalz","Schmalz 18",NA,1901,"07","11",NA,NA,"South America","Brazil","Santa Catarina",NA,"Joinville.",-48.833333,-26.3,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3284765","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","A.R. Smith",1984,NA,NA,NA,"R. Kummrow","Kummrow 1945",NA,1982,"06","03",NA,NA,"South America","Brazil","Paraná",NA,"Rio Dos Padres (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3287607","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C.D. Adams",1987,NA,NA,NA,"Edmundo Pereira","Pereira 347",NA,1943,"02","07",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Caminho 3-casas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","2453149","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Labiak, P. H.",1998,NA,NA,NA,"Paulo H. Labiak","Labiak 109",NA,1994,"04","21",NA,NA,"South America","Brazil","Santa Catarina",NA,"Itapoá, Res. Volta Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3281387","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C.V. Morton",1954,NA,NA,NA,"Lyman B. Smith","Smith 6467",NA,1952,"04","10",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Old road up the Serra to Petropolis.",NA,NA,NA,NA,500,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3282190","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","C. Christeuseu",NA,NA,NA,NA,"Per Dusén","Dusén 14436",NA,1914,"01","16",NA,NA,"South America","Brazil","Paraná",NA,"Serra do Mar, Ypiranga, in silva primaéua ad traneós arb.",NA,NA,NA,NA,830,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3284661","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","J. Mickel",1979,NA,NA,NA,"Cornelis C. Berg|Andrew J. Henderson","Berg 471",NA,1977,"10","12",NA,NA,"South America","Brazil","Pará",NA,"Serra dos Carajas, Serra Norts ca 15km W of AMZA Exploration Camp. Forest in slopes.",-50.0006666,-6.0008,NA,NA,400,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,2016-10-10 12:53:51,"MOBOT","MOBOT_BR","3628414","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Eric Schuettpelz|Jefferson Prado|Pedro B. Schwartsburd|George Yatskievych","Schuettpelz 1469",NA,2010,"01","24",NA,NA,"South America","Brazil","São Paulo",NA,"Campos do Jordão. Serra da Mantiqueira: NE of Campos do Jordão, off Estrada do Fójo, about 0.5 km E of its intersection with Avenida Pedro Paulo.",-45.5308334,-22.7102778,NA,NA,1560,1560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,2016-08-23 14:12:17,"NHMLondon","NHM-LONDON-BOT","BM001031997","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","E. Jefferson Prado; b.1964; J.Prado",2009,NA,NA,NA,"Collaboration; M.J.M. Christenhusz, S. Lehtonen & P.B. Schwartsburd","4726",NA,2008,"02","09",NA,NA,NA,"Brasil","Paraná",NA,NA,-51.351336,-24.611486,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:2363223",NA,NA,"Habitat: Forest on white sand.",NA,NA
473,2016-08-23 14:12:17,"NHMLondon","NHM-LONDON-BOT","BM001176602","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Salino, Alexandre - BHCB, Departamento de Botânica, Instituto de Ciências Biológicas, Universidad",2008,"12","06",NA,"Alexandre Salino; b.1965; A.Salino; M. Megale; Raquel Stauffer Viveros; Universidade Federal de Mina","14148",NA,2008,"12","06",NA,NA,NA,"Brasil","Espírito Santo",NA,NA,-40.578294,-19.618978,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:6636609",NA,NA,"Habitat: Floresta ombrófila densa.",NA,NA
474,2019-05-06 14:52:14,"UFU","HUFU","53212","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Smith, A.R.",2008,NA,NA,NA,"Silva, J.M.; Saldanha, J. & Campos, A.R.","6110",NA,2007,"10","16",NA,NA,NA,"Brasil","Paraná","Morretes","Anhaia",-48.834400177002,-25.476900100708,30514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta atlântica.","HUFU00055188","auto"
475,2019-05-06 14:52:14,"UFU","HUFU","1442","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Ranal, M.",1982,"01","21",NA,"Ranal, M.","167",NA,1981,"11","16",NA,NA,NA,"Brasil","Rio de Janeiro","Rezende","Km 8",-44.4467010498047,-22.468900680542,36089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata pluvial montana.","HUFU00055186","auto"
476,2019-05-06 14:52:14,"UFU","HUFU","1940","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Ranal, M.",1981,"08",NA,NA,"Ranal, M.","94",NA,1981,"06","20",NA,NA,NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual Campos do Jordão",-45.5900001525879,-22.7299995422363,21048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata de altitude.","HUFU00055189","auto"
477,2019-05-06 14:52:14,"UFU","HUFU","1898","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Ranal, M.",1981,"08",NA,NA,"Ranal, M.","88",NA,1981,"06","20",NA,NA,NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual Campos do Jordão, São José dos Alpes.",-45.5900001525879,-22.7299995422363,21048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata nebular.","HUFU00055187","auto"
478,2019-05-06 14:52:14,"UFU","HUFU","1897","S","Plantae",NA,NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Ranal, M.",1981,"08",NA,NA,"Ranal, M.","69",NA,1981,"04","12",NA,NA,NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual Campos do Jordão, São José dos Alpes.",-45.5900001525879,-22.7299995422363,21048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata nebular.","HUFU00055185","auto"
479,2019-08-13 17:35:01,"UFRGS","ICN","161365","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F",NA,NA,NA,NA,"Gonzatti, F","921",NA,2013,"10","08",NA,NA,"América do Sul","Brasil","RS","Tavares","Faz. Boiadeiro",-50.960556,-31.215556,NA,NA,11,11,NA,NA,NA,NA,NA,NA,NA,NA,"Herbácea em interior de mata turfosa",NA,NA
480,2019-08-13 17:35:01,"UFRGS","ICN","161391","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F",NA,NA,NA,NA,"Gonzatti, F","806",NA,2013,"09","08",NA,NA,"América do Sul","Brasil","RS","Terra de Areia","Estrada para Xangrilá",-50.013056,-29.588889,NA,NA,12,12,NA,NA,NA,NA,NA,NA,NA,NA,"Umícola em interior de mata paludosa",NA,NA
481,2019-08-13 17:35:01,"UFRGS","ICN","174234","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Kieling-Rubio; M. A.",NA,NA,NA,NA,"Kieling-Rubio, MA; M. A.","364",NA,2008,"09","13",NA,NA,"América do Sul","Brasil","SC","São Joaquim","Snow Valley, Trilha Vale dos Xaxins",-49.870278,-28.230278,NA,NA,1420,1420,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta Ombrófila Mista",NA,NA
482,2019-08-13 17:35:01,"UFRGS","ICN","176484","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F",NA,NA,NA,NA,"Gonzatti, F","948",NA,2013,"11","04",NA,NA,"América do Sul","Brasil","RS","Maquiné","Estrada para Capão da Canoa",-50.15,-29.790278,NA,NA,13,13,NA,NA,NA,NA,NA,NA,NA,NA,"Terrícola, rizomatosa no interior de mata de restinga.",NA,NA
483,2019-08-13 17:35:01,"UFRGS","ICN","183002","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Kieling-Rubio, MA",NA,NA,NA,NA,"Kieling-Rubio, MA","811",NA,2010,"04","13",NA,NA,"América do Sul","Brasil","RS","Campo Bom","próximo ao aterro sanitário da cidade",-51.019167,-29.677222,NA,NA,38,38,NA,NA,NA,NA,NA,NA,NA,NA,"Remanescente Florestal com elementos Atlânticos; terrícola",NA,NA
484,2019-08-13 17:35:01,"UFRGS","ICN","187732","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Nervo, MH",2013,"03","13",NA,"Nervo, MH","1312",NA,2013,"03","13",NA,NA,"América do Sul","Brasil","RS","Cambará do Sul","Parque Aparados da Serra",-50.100556,-29.162222,NA,NA,961,961,NA,NA,NA,NA,NA,NA,NA,NA,"Terrestre.; Floresta Ombrófila Densa Montana",NA,NA
485,2019-05-14 16:05:45,"UFRGS","ICN","068732","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L",NA,NA,NA,NA,"Bueno, RM","s.n.",NA,1982,"03","27",NA,NA,"América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho",-50.1446990966797,-29.0478000640869,30776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
486,2019-08-13 17:35:01,"UFRGS","ICN","051899","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L",NA,NA,NA,NA,"Bueno, RM","s.n.",NA,1982,"04","20",NA,NA,"América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho",-50.1446990966797,-29.0478000640869,30776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palinoteca lâm. 292; Esporos alveolados; Terrícola",NA,"auto"
487,2019-08-13 17:35:01,"UFRGS","ICN","068879","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L",NA,NA,NA,NA,"Bueno, RM","s.n.",NA,1982,"10","28",NA,NA,"América do Sul","Brasil","RS","Derrubadas","Parque Estadual do Turvo",-53.8608016967773,-27.2646999359131,18158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terrestre",NA,"auto"
488,2019-08-13 17:35:01,"UFRGS","ICN","098135","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sehnem, A",NA,NA,NA,NA,"Bresolin, A","s.n.",NA,1971,"08","11",NA,NA,"América do Sul","Brasil","SC","Governador Celso Ramos","Vargem do Macário",-48.5592002868652,-27.3146991729736,13751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata de várzea, terrestre",NA,"auto"
489,2019-08-13 17:35:01,"UFRGS","ICN","018094","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L",NA,NA,NA,NA,"Ligório, Irmo","s.n.",NA,1951,"03","26",NA,NA,"América do Sul","Brasil","RS","Porto Alegre","Beco da bia Vista",-51.2299995422363,-30.0331001281738,29946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Terrestre",NA,"auto"
490,2019-08-13 17:35:01,"UFRGS","ICN","190302","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Nervo, MH",NA,NA,NA,NA,"Silva Filho, PJS","1732",NA,2012,"07","09",NA,NA,"América do Sul","Brasil","RS","Quaraí","Cerro do Jarau",-56.4514007568359,-30.3875007629395,74636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Em paredão rochoso",NA,"auto"
491,2019-05-14 16:05:45,"UFRGS","ICN","200234","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Gonzatti, F",2019,"02",NA,NA,"Hagelund, K","14452",NA,1982,"12","29",NA,NA,"América do Sul","Brasil","SC","São João do Sul",NA,-49.810001373291,-29.2233009338379,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
492,2019-08-13 17:35:01,"UFRGS","ICN","134392","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Záchia, R",NA,NA,NA,NA,"Záchia, R","5604",NA,2003,"07","02",NA,NA,"América do Sul","Brasil","RS","Tavares","Parque Nacional da Lagoa do Peixe Fazenda Boiadeiro",-51.0936012268066,-31.2872009277344,26882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata de restinga turfosa.",NA,"auto"
493,2019-05-14 16:05:45,"UFRGS","ICN","083280","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L",NA,NA,NA,NA,"Neves, PC","s.n.",NA,1989,"01","12",NA,NA,"América do Sul","Brasil","RS","Terra de Areia",NA,-50.07080078125,-29.5853004455566,32697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
494,2019-08-13 17:35:01,"UFRGS","ICN","014101","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L",NA,NA,NA,NA,"Dutra, J","101",NA,NA,NA,NA,NA,NA,"América do Sul","Brasil","RS","Torres",NA,-49.7268981933594,-29.3353004455566,20837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No mato",NA,"auto"
495,2019-05-14 16:05:45,"UFRGS","ICN","003132","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.",NA,NA,NA,NA,NA,"Schultz, AR","3132",NA,NA,NA,NA,NA,NA,"América do Sul","Brasil","RS","Torres",NA,-49.7268981933594,-29.3353004455566,20837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"auto"
496,2019-08-13 17:35:01,"UFRGS","ICN","112265","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L",NA,NA,NA,NA,"Kazmirczak, C","99",NA,1994,"08","10",NA,NA,"América do Sul","Brasil","RS","Torres","Faxinal",-49.7268981933594,-29.3353004455566,20837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Esteril; Terricola em interior de mata brejosa.",NA,"auto"
497,2019-08-13 17:35:01,"UFRGS","ICN","083681","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L",NA,NA,NA,NA,"Waechter, JL","2331",NA,NA,NA,NA,NA,NA,"América do Sul","Brasil","RS","Torres","Faxinal",-49.7268981933594,-29.3353004455566,20837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dipl. em PEL; Herbáceae terrícola em interior de mata turfosa, icasionalmente epiifítica.",NA,"auto"
498,2019-08-13 17:35:01,"UFRGS","ICN","027911","S","Plantae","Fern",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L",NA,NA,NA,NA,"Lindeman, JC; Porto, ML","s.n.",NA,1972,"07","13",NA,NA,"América do Sul","Brasil","RS","Torres","Parque de Torres",-49.7268981933594,-29.3353004455566,20837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serie 20.28; Mato úmido central, margem",NA,"auto"
499,2019-09-06 20:29:02,"MCN-FZBRS","HAS","54647","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Mondin, C.",1988,"03",NA,NA,"Mondin, C.","249",NA,1987,"10",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Torres (Arroio do Sal - RS)","Rondinha Nova, num capão distante cerca de 1500 m do mar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No charco da mata, ornamental.",NA,NA
500,2019-09-06 20:29:02,"MCN-FZBRS","HAS","83261","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Senna, R.M.",2001,NA,NA,NA,"Senna, R.M.","s.n.",NA,1996,"09",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia",NA,-44.5633010864258,-22.4960994720459,19648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata de encosta, erva terrícola.",NA,"auto"
501,2019-09-06 20:29:02,"MCN-FZBRS","HAS","41911","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Senna, R.M.",2003,NA,NA,NA,"Nilson, A.D.","1092",NA,2003,"09",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Maquiné","Faxinal.",-50.2071990966797,-29.6749992370605,28094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erva-terrícola.",NA,"auto"
502,2019-09-06 20:29:02,"MCN-FZBRS","HAS","54659","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.",2000,"03",NA,NA,"Silveira, N.","9512",NA,1990,"07",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Osório",NA,-50.2696990966797,-29.8866996765137,27350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata de restinga.",NA,"auto"
503,2019-09-06 20:29:02,"MCN-FZBRS","HAS","54702","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.",2000,"03",NA,NA,"Silveira, N.","6291",NA,1988,"07",NA,NA,NA,NA,"Brasil","Santa Catarina","São João do Sul","Nas margens do Rio Mampituba.",-49.810001373291,-29.2233009338379,13742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No chão do mato de restinga.",NA,"auto"
504,2019-09-06 20:29:02,"MCN-FZBRS","HAS","55471","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.",2000,"03",NA,NA,"Silveira, N.","8619",NA,1990,"06",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Torres","Antes de Itapeva.",-49.7268981933594,-29.3353004455566,20837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Na mata, chão úmido.",NA,"auto"
505,2019-09-06 20:29:02,"MCN-FZBRS","HAS","28348","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Waechter, J.L.",1988,NA,NA,NA,"Waechter, J.L.","2331",NA,1988,"05",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Torres","Faxinal.",-49.7268981933594,-29.3353004455566,20837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbácea terrícola, interior de mata turfosa, ocasionalmente epifítica.",NA,"auto"
506,2019-09-06 20:29:02,"MCN-FZBRS","HAS","54663","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Sylvestre, L.",2000,"03",NA,NA,"Silveira, N.","9084",NA,1990,"01",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Torres","No lado sul da Lagoa do Jacaré.",-49.7268981933594,-29.3353004455566,20837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No mato, rizoma longo.",NA,"auto"
507,2019-09-06 20:29:02,"MCN-FZBRS","HAS","48579","S","Plantae","Pteridophyta",NA,NA,"Aspleniaceae","Asplenium","serra",NA,"Asplenium serra","Langsd. & Fisch.","Senna, R.M.",NA,NA,NA,NA,"Senna, R.M.","s.n.",NA,2006,"10",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Torres","Parque Estadual de Itapeva",-49.7268981933594,-29.3353004455566,20837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata paludosa, terrícola.",NA,"auto"
